epoch;accuracy;auc;loss;mean_squared_error;val_accuracy;val_auc;val_loss;val_mean_squared_error
0;0.016585364937782288;0.5309488773345947;4.6846537590026855;0.009005662053823471;0.02008928544819355;0.5464881062507629;4.655910015106201;0.009000362828373909
1;0.01756097562611103;0.5640321373939514;4.656932830810547;0.009001670405268669;0.02008928544819355;0.5685001611709595;4.654629230499268;0.009000563994050026
2;0.01756097562611103;0.5761651992797852;4.642653942108154;0.008998574689030647;0.015625;0.5853129029273987;4.632601261138916;0.008996902033686638
3;0.013170731253921986;0.585031270980835;4.634768486022949;0.008997278288006783;0.02008928544819355;0.5904632210731506;4.629157066345215;0.008996238000690937
4;0.019512195140123367;0.5794753432273865;4.637507438659668;0.008997823111712933;0.02008928544819355;0.5861057639122009;4.6294755935668945;0.008996224030852318
5;0.017073171213269234;0.5843223929405212;4.636001110076904;0.008997474797070026;0.02008928544819355;0.5836336612701416;4.630594730377197;0.008996399119496346
6;0.019999999552965164;0.5843519568443298;4.637603759765625;0.008997619152069092;0.02008928544819355;0.5838384628295898;4.630333423614502;0.008996361866593361
7;0.017073171213269234;0.5887201428413391;4.632930278778076;0.008996997959911823;0.02008928544819355;0.5907397270202637;4.627170562744141;0.00899586919695139
8;0.01756097562611103;0.5845236778259277;4.632279396057129;0.008996930904686451;0.02008928544819355;0.5854563117027283;4.629830837249756;0.00899619609117508
9;0.019999999552965164;0.5847897529602051;4.6311445236206055;0.008996683172881603;0.02008928544819355;0.5873607397079468;4.629748344421387;0.008996187709271908
10;0.018536584451794624;0.5885136127471924;4.62899923324585;0.008996318094432354;0.02008928544819355;0.5855176448822021;4.629883766174316;0.008996223099529743
11;0.019512195140123367;0.5880241394042969;4.632382869720459;0.008997011929750443;0.02008928544819355;0.5839818120002747;4.630432605743408;0.008996443822979927
12;0.02048780396580696;0.5880998969078064;4.631425380706787;0.008996616117656231;0.02008928544819355;0.5871252417564392;4.629786491394043;0.008996216580271721
13;0.02048780396580696;0.5890446305274963;4.629374980926514;0.00899649690836668;0.02008928544819355;0.5833571553230286;4.6320037841796875;0.008996645919978619
14;0.016585364937782288;0.5920625925064087;4.627381324768066;0.008996156044304371;0.02008928544819355;0.5812377333641052;4.634366512298584;0.008997125551104546
15;0.019999999552965164;0.5884343385696411;4.629016399383545;0.008996408432722092;0.02008928544819355;0.5943233966827393;4.629504203796387;0.008996253833174706
16;0.02048780396580696;0.5864591598510742;4.629420757293701;0.008996420539915562;0.02008928544819355;0.5967910289764404;4.629226207733154;0.008996158838272095
17;0.02048780396580696;0.5867790579795837;4.629636287689209;0.008996302261948586;0.02008928544819355;0.588620126247406;4.629123210906982;0.008996169082820415
18;0.02048780396580696;0.5895008444786072;4.627939701080322;0.008996081538498402;0.02008928544819355;0.5892242789268494;4.628337860107422;0.00899599026888609
19;0.02048780396580696;0.589945912361145;4.627501964569092;0.008996047079563141;0.02008928544819355;0.5789237022399902;4.636932373046875;0.008997553959488869
20;0.019999999552965164;0.5874954462051392;4.6328253746032715;0.008996720425784588;0.02008928544819355;0.5852002501487732;4.629962921142578;0.008996308781206608
21;0.018536584451794624;0.5924702286720276;4.627526760101318;0.00899613555520773;0.02008928544819355;0.5968422293663025;4.626427173614502;0.008995636366307735
22;0.01902439072728157;0.590848982334137;4.628138065338135;0.008996104821562767;0.02008928544819355;0.5891218781471252;4.62849760055542;0.008996064774692059
23;0.016585364937782288;0.5900529623031616;4.626542091369629;0.008995890617370605;0.02008928544819355;0.5847600102424622;4.628695964813232;0.008996031247079372
24;0.02048780396580696;0.5883966088294983;4.627309799194336;0.008996084332466125;0.02008928544819355;0.5883949398994446;4.62649393081665;0.008995641954243183
25;0.02048780396580696;0.5889323353767395;4.625545024871826;0.00899561494588852;0.02008928544819355;0.5902789235115051;4.6296305656433105;0.008996215648949146
26;0.015121950767934322;0.5910074710845947;4.626478672027588;0.008995954878628254;0.02008928544819355;0.5932790040969849;4.629286289215088;0.008996119722723961
27;0.02048780396580696;0.5905013680458069;4.627746105194092;0.00899601448327303;0.02008928544819355;0.585497260093689;4.630588054656982;0.00899638794362545
28;0.019999999552965164;0.5870041847229004;4.628097057342529;0.008996143937110901;0.02008928544819355;0.5890194773674011;4.629619121551514;0.008996134623885155
