epoch;accuracy;auc;loss;mean_squared_error;val_accuracy;val_auc;val_loss;val_mean_squared_error
35;0.44211041927337646;0.9689918756484985;1.9045464992523193;0.00641654385253787;0.2455357164144516;0.875757098197937;3.4448840618133545;0.008380411192774773
36;0.44162189960479736;0.9709663987159729;1.873600959777832;0.006325057707726955;0.234375;0.8614106178283691;3.4531824588775635;0.008323248475790024
37;0.4611626863479614;0.9712649583816528;1.825166940689087;0.006214913446456194;0.2723214328289032;0.8679916858673096;3.369884967803955;0.008270402438938618
38;0.4860771894454956;0.9742765426635742;1.729270339012146;0.006028365343809128;0.2566964328289032;0.8653791546821594;3.5255658626556396;0.008353368379175663
39;0.46995604038238525;0.972115695476532;1.7783952951431274;0.006147223990410566;0.2611607015132904;0.8667698502540588;3.4282021522521973;0.008272734470665455
40;0.4772838354110718;0.9767656326293945;1.7193752527236938;0.0060810730792582035;0.296875;0.8693051338195801;3.385964870452881;0.008102239109575748
41;0.492916464805603;0.975644052028656;1.662437081336975;0.005859743803739548;0.2723214328289032;0.8509713411331177;3.8269572257995605;0.008655957877635956
42;0.5134342908859253;0.9772377610206604;1.6047974824905396;0.0056981537491083145;0.2678571343421936;0.8624489903450012;3.5451560020446777;0.008337023667991161
43;0.5207620859146118;0.9768458008766174;1.623475432395935;0.005702412221580744;0.2767857015132904;0.8536931276321411;3.7143185138702393;0.008407271467149258
44;0.5617977380752563;0.981680154800415;1.4601527452468872;0.005289697088301182;0.2767857015132904;0.853286623954773;3.6974127292633057;0.008362851105630398
45;0.5578895807266235;0.9785866141319275;1.461715817451477;0.005301158409565687;0.2857142984867096;0.8469475507736206;3.7078139781951904;0.00834816973656416
46;0.5446995496749878;0.9820514917373657;1.4714235067367554;0.005367394536733627;0.2857142984867096;0.8613481521606445;3.7106614112854004;0.008460476994514465
47;0.5666829347610474;0.9815665483474731;1.4297518730163574;0.005174215417355299;0.2901785671710968;0.8476384878158569;3.938089609146118;0.008388998918235302
48;0.5398143529891968;0.9819765090942383;1.4348145723342896;0.005354824475944042;0.265625;0.85159832239151;3.7077457904815674;0.008465038612484932
49;0.5583781003952026;0.9823974370956421;1.4218149185180664;0.005208892747759819;0.2723214328289032;0.8399969935417175;4.1794209480285645;0.008973198011517525
50;0.6086956262588501;0.9834536910057068;1.2741419076919556;0.004748855717480183;0.2321428507566452;0.833234965801239;4.121671199798584;0.00916228536516428
51;0.5759648084640503;0.9829934239387512;1.3898882865905762;0.0050887456163764;0.2924107015132904;0.8558098077774048;3.695361375808716;0.008292274549603462
52;0.6155349016189575;0.9863227009773254;1.2280980348587036;0.004590899217873812;0.2991071343421936;0.840900719165802;3.9570963382720947;0.008459893986582756
53;0.6350757479667664;0.9867958426475525;1.1830425262451172;0.00447456631809473;0.3214285671710968;0.8379192352294922;4.014975070953369;0.008339937776327133
54;0.622862696647644;0.9843162894248962;1.2543318271636963;0.00469367066398263;0.328125;0.8550494909286499;3.940109968185425;0.008278029039502144
55;0.6292135119438171;0.986247718334198;1.1734247207641602;0.0044442578218877316;0.2790178656578064;0.8393553495407104;4.0925374031066895;0.008591276593506336
56;0.638006865978241;0.9858757257461548;1.167384386062622;0.004417160525918007;0.25;0.8331218361854553;4.1105265617370605;0.008936789818108082
57;0.6443576216697693;0.9884473085403442;1.1244419813156128;0.004286381881684065;0.2946428656578064;0.8370625972747803;4.2159199714660645;0.008739969693124294
58;0.6678065657615662;0.9884118437767029;1.0770642757415771;0.00414661830291152;0.3191964328289032;0.850920557975769;3.9741482734680176;0.008461476303637028
59;0.6585246920585632;0.9856336712837219;1.0991870164871216;0.004187361337244511;0.2924107015132904;0.8164232969284058;4.545778751373291;0.008971132338047028
60;0.662432849407196;0.9879224300384521;1.0803474187850952;0.004166318103671074;0.3102678656578064;0.8335464000701904;4.367297172546387;0.00868734810501337
61;0.6839277148246765;0.9898427724838257;1.005630373954773;0.0039258371107280254;0.3080357015132904;0.8267606496810913;4.517414569854736;0.008910305798053741
62;0.6873473525047302;0.9887121915817261;0.9886548519134521;0.0038689072243869305;0.3415178656578064;0.8338046669960022;4.237712860107422;0.008540143258869648
63;0.6834391951560974;0.9885788559913635;1.0247433185577393;0.003927651327103376;0.3147321343421936;0.8325546979904175;4.210748195648193;0.008478338830173016
64;0.6853932738304138;0.9867405891418457;0.9958184361457825;0.003854196984320879;0.3013392984867096;0.8316670656204224;4.380584716796875;0.008865260519087315
65;0.7044455409049988;0.9888890981674194;0.9500200748443604;0.0036492098588496447;0.2946428656578064;0.8266933560371399;4.315144062042236;0.008847885765135288
66;0.7259404063224792;0.9898554682731628;0.8929875493049622;0.0034969905391335487;0.2879464328289032;0.8235188722610474;4.51650333404541;0.009013540111482143
67;0.7132388949394226;0.9896997809410095;0.9296762347221375;0.003611509222537279;0.2946428656578064;0.828430712223053;4.504915714263916;0.009026525542140007
68;0.7234978079795837;0.9882161021232605;0.9155563712120056;0.003547519212588668;0.2924107015132904;0.809471607208252;4.829436302185059;0.009207029826939106
69;0.7353515625;0.9900619983673096;0.849432110786438;0.0034139782655984163;0.3035714328289032;0.8212073445320129;4.726989269256592;0.009066903963685036
70;0.7357107996940613;0.9918258190155029;0.8323586583137512;0.0033318791538476944;0.296875;0.8117262721061707;4.854663372039795;0.009033570997416973
71;0.7425500750541687;0.9921822547912598;0.8150191903114319;0.0032570180483162403;0.3013392984867096;0.826447606086731;4.7481584548950195;0.00895266979932785
72;0.7542745471000671;0.9919151663780212;0.7821062803268433;0.003115633502602577;0.3169642984867096;0.824234664440155;4.44612979888916;0.008873242884874344
73;0.7445041537284851;0.9930527210235596;0.7975960969924927;0.0032194701489061117;0.3125;0.8076781034469604;4.879127025604248;0.009140558540821075
74;0.748900830745697;0.991760790348053;0.8064473271369934;0.003212245646864176;0.296875;0.8120068907737732;4.793107509613037;0.008959295228123665
75;0.7513434290885925;0.9903758764266968;0.8029981255531311;0.003174625104293227;0.2857142984867096;0.8199220895767212;4.497741222381592;0.008986994624137878
76;0.7601367831230164;0.9929227232933044;0.7807904481887817;0.0031188135035336018;0.3080357015132904;0.8209335207939148;4.717742919921875;0.00891373585909605
77;0.7923790812492371;0.9929025173187256;0.7090792059898376;0.002771112835034728;0.3325892984867096;0.8210021257400513;4.829967021942139;0.00872058980166912
78;0.7830972075462341;0.9922608137130737;0.7022841572761536;0.0028149562422186136;0.3214285671710968;0.8145496249198914;4.920886993408203;0.009069983847439289
79;0.7796775698661804;0.9931231141090393;0.6757696866989136;0.0027504716999828815;0.3549107015132904;0.812569260597229;4.886221408843994;0.008756721392273903
80;0.7694186568260193;0.9918504357337952;0.7413321137428284;0.0029549107421189547;0.328125;0.8020280599594116;5.2425923347473145;0.009134220890700817
81;0.7708842158317566;0.9927138090133667;0.7077253460884094;0.0029106377623975277;0.328125;0.810112714767456;5.001433849334717;0.009113572537899017
82;0.8094772696495056;0.9946805238723755;0.612933337688446;0.0024819837417453527;0.3392857015132904;0.7995015382766724;4.86649751663208;0.009034255519509315
83;0.8011724352836609;0.9934374094009399;0.6284157037734985;0.002556562889367342;0.3035714328289032;0.8016424179077148;5.070267677307129;0.009241141378879547
84;0.7894479632377625;0.9925093650817871;0.6716817021369934;0.0027180530596524477;0.3348214328289032;0.7966609597206116;5.175055980682373;0.009182817302644253
85;0.816316545009613;0.9929059743881226;0.5875615477561951;0.002410795073956251;0.328125;0.8088260293006897;5.236734867095947;0.00898334663361311
86;0.8094772696495056;0.9938099384307861;0.6024109721183777;0.0024599700700491667;0.34375;0.8146539330482483;5.028691291809082;0.008945773355662823
87;0.8104543089866638;0.9930698275566101;0.6169995069503784;0.002479466376826167;0.3482142984867096;0.8185434341430664;5.205089569091797;0.009028172120451927
88;0.8050805926322937;0.9927673935890198;0.6194267272949219;0.002488435013219714;0.328125;0.8212655186653137;5.0257248878479;0.00889921747148037
89;0.8158280253410339;0.9928309917449951;0.6013280749320984;0.0024184435606002808;0.3258928656578064;0.8153053522109985;5.2156548500061035;0.008944796398282051
90;0.791890561580658;0.9930037260055542;0.6572779417037964;0.0027084294706583023;0.328125;0.808220624923706;5.047011375427246;0.008862695656716824
91;0.8251098990440369;0.9924808740615845;0.5831348896026611;0.002299690153449774;0.3303571343421936;0.8123573660850525;5.152262210845947;0.009082362987101078
92;0.8334147334098816;0.9965017437934875;0.5344676375389099;0.002247201045975089;0.3325892984867096;0.8079843521118164;5.231589317321777;0.009150498546659946
93;0.8397654891014099;0.9929786920547485;0.5223091244697571;0.0021411958150565624;0.3370535671710968;0.7994675040245056;5.799231052398682;0.009366459213197231
94;0.820713222026825;0.9930034875869751;0.5813725590705872;0.002341269049793482;0.3616071343421936;0.8144164681434631;5.264313220977783;0.008668895810842514
95;0.8514899611473083;0.9950596690177917;0.49294963479042053;0.0020480395760387182;0.3325892984867096;0.8007374405860901;5.314901828765869;0.009291422553360462
96;0.8226673007011414;0.9930809736251831;0.5624251365661621;0.002305554458871484;0.3147321343421936;0.8077197074890137;5.55269193649292;0.009336759336292744
97;0.8470932841300964;0.9943275451660156;0.4920541048049927;0.0020271362736821175;0.3526785671710968;0.8079935312271118;5.323992729187012;0.009022099897265434
98;0.8348802924156189;0.9931692481040955;0.5410486459732056;0.002221933100372553;0.3482142984867096;0.8057830929756165;5.494837760925293;0.009066921658813953
99;0.8417195677757263;0.9935035109519958;0.5260844826698303;0.002128866035491228;0.34375;0.8093166351318359;5.332618713378906;0.009078350849449635
