epoch;accuracy;auc;loss;mean_squared_error;val_accuracy;val_auc;val_loss;val_mean_squared_error
0;0.01567239686846733;0.551999568939209;4.670709609985352;0.009002389386296272;0.01785714365541935;0.6201165318489075;4.543701171875;0.008957142010331154
1;0.03033366985619068;0.6949090361595154;4.420775413513184;0.008952896110713482;0.0446428582072258;0.7511861324310303;4.229401111602783;0.008925761096179485
2;0.04600606858730316;0.7824241518974304;4.115076541900635;0.008895419538021088;0.0691964253783226;0.8037185072898865;4.009844779968262;0.008848887868225574
3;0.08695652335882187;0.8239173889160156;3.883043050765991;0.008804121986031532;0.0848214253783226;0.7983502149581909;3.995882272720337;0.008783900178968906
4;0.09908998757600784;0.8546329140663147;3.6775219440460205;0.00870369654148817;0.1183035746216774;0.8550193905830383;3.610483407974243;0.008610798977315426
5;0.13447926938533783;0.8707835674285889;3.501136541366577;0.008557840250432491;0.1428571492433548;0.8441824913024902;3.669248104095459;0.008674795739352703
6;0.14762386679649353;0.8874176144599915;3.3659467697143555;0.008517702110111713;0.1808035671710968;0.8709878921508789;3.4802029132843018;0.008541964925825596
7;0.17492416501045227;0.9039939641952515;3.165379285812378;0.008323372341692448;0.1607142835855484;0.8792614340782166;3.3922064304351807;0.008496818132698536
8;0.2037411481142044;0.9186245203018188;3.0082569122314453;0.00820300541818142;0.1941964328289032;0.8933029770851135;3.2868540287017822;0.008423163555562496
9;0.23053589463233948;0.919433057308197;2.942368745803833;0.008078842423856258;0.1785714328289032;0.8728089332580566;3.438854932785034;0.008640837855637074
10;0.2583417594432831;0.9304711222648621;2.7828476428985596;0.00781570840626955;0.234375;0.8947508335113525;3.115647077560425;0.00819014199078083
11;0.28058645129203796;0.9406916499137878;2.6315183639526367;0.007645264267921448;0.2142857164144516;0.8836238384246826;3.2407851219177246;0.008383011445403099
12;0.2992922067642212;0.9456567764282227;2.526352643966675;0.007498642895370722;0.2299107164144516;0.873075008392334;3.2589242458343506;0.008370999246835709
13;0.31597572565078735;0.9485633373260498;2.4347972869873047;0.007352819666266441;0.2433035671710968;0.8585581183433533;3.47947359085083;0.008558484725654125
14;0.3473205268383026;0.9546930193901062;2.307703733444214;0.007138632237911224;0.2321428507566452;0.8775967955589294;3.152869701385498;0.008114667609333992
15;0.37462082505226135;0.9621381759643555;2.1613850593566895;0.006862057838588953;0.2455357164144516;0.8612192869186401;3.3273987770080566;0.00825980119407177
16;0.4019211232662201;0.9644754528999329;2.0556740760803223;0.006615399848669767;0.2946428656578064;0.872349202632904;3.207120656967163;0.008155574090778828
17;0.42618808150291443;0.9664862155914307;1.9861390590667725;0.0064910901710391045;0.2678571343421936;0.8606017231941223;3.28422212600708;0.00820878054946661
18;0.46107178926467896;0.9706630110740662;1.8443899154663086;0.00617583142593503;0.2745535671710968;0.86550372838974;3.319585084915161;0.008230810053646564
19;0.458543986082077;0.9731027483940125;1.7911382913589478;0.006122841499745846;0.2834821343421936;0.8825627565383911;3.2443602085113525;0.00820413138717413
20;0.495449960231781;0.9752503633499146;1.7211300134658813;0.005807796493172646;0.3102678656578064;0.8842957615852356;3.1161434650421143;0.007926883175969124
21;0.5278058648109436;0.9784524440765381;1.5870541334152222;0.005506963934749365;0.2901785671710968;0.8694005012512207;3.2647464275360107;0.008127971552312374
22;0.5490394234657288;0.9801959991455078;1.4631770849227905;0.005322312470525503;0.2857142984867096;0.8539571166038513;3.5750138759613037;0.008565311320126057
23;0.5449949502944946;0.9801188707351685;1.4994983673095703;0.005315725691616535;0.2946428656578064;0.8289594054222107;3.8469700813293457;0.008650482632219791
24;0.5824064612388611;0.9816372394561768;1.3867920637130737;0.005018007475882769;0.296875;0.8447324633598328;3.7367000579833984;0.008745931088924408
25;0.600101113319397;0.9851254820823669;1.27242112159729;0.004706643521785736;0.3035714328289032;0.832427978515625;3.916788339614868;0.008874863386154175
26;0.6147623658180237;0.9850860834121704;1.2377232313156128;0.0045900181867182255;0.3348214328289032;0.8567215204238892;3.574047565460205;0.008184160105884075
27;0.6491405367851257;0.9881877899169922;1.128745436668396;0.004286269191652536;0.3147321343421936;0.845512866973877;3.6841957569122314;0.008444576524198055
28;0.6557128429412842;0.9868389368057251;1.1301970481872559;0.004253202583640814;0.3214285671710968;0.8307914733886719;3.837944507598877;0.008641400374472141
29;0.6799798011779785;0.9891178011894226;1.0436286926269531;0.004007681272923946;0.3080357015132904;0.8291550874710083;3.8598690032958984;0.008603179827332497
30;0.6921132206916809;0.9886158108711243;1.0160105228424072;0.003883249592036009;0.3214285671710968;0.8196861147880554;4.058218002319336;0.008716410957276821
31;0.6794742345809937;0.9900186657905579;1.0250301361083984;0.003982951398938894;0.2946428656578064;0.8304068446159363;4.005373477935791;0.008840304799377918
32;0.6916077136993408;0.9915202856063843;0.9429529905319214;0.003768301336094737;0.2991071343421936;0.8339351415634155;3.9959256649017334;0.008841272443532944
33;0.7315469980239868;0.9878713488578796;0.9142079949378967;0.003515420714393258;0.3191964328289032;0.8136976957321167;4.456066131591797;0.009002395905554295
34;0.6961577534675598;0.9909675717353821;0.9281777739524841;0.003725111484527588;0.3482142984867096;0.8230014443397522;4.298149585723877;0.008834664709866047
